player_id,player_name,team,opponent,position,overall_signal_score,signal_tier,top_positive_driver_1,top_positive_driver_2,top_positive_driver_3,top_negative_driver_1,top_negative_driver_2,top_negative_driver_3,driver_notes
,J.Guyton,LAC,,WR,66.33,GOOD_SIGNAL,projection strength: 77.7,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,A.Gibson,NE,,RB,66.3,GOOD_SIGNAL,projection strength: 77.6,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,R.Cobb,NYJ,,WR,66.26,GOOD_SIGNAL,projection strength: 77.5,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,C.Akers,MIN,,RB,66.24,GOOD_SIGNAL,projection strength: 77.5,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Tolbert,DAL,,WR,66.2,GOOD_SIGNAL,projection strength: 77.4,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,M.Kinsey,TEN,,WR,66.19,GOOD_SIGNAL,projection strength: 77.3,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,M.Goodwin,CLE,,WR,66.13,GOOD_SIGNAL,projection strength: 77.2,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,T.Boyd,TEN,,WR,66.12,GOOD_SIGNAL,projection strength: 77.2,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,D.Peoples-Jones,DET,,WR,66.06,GOOD_SIGNAL,projection strength: 77.0,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,V.Jefferson,PIT,,WR,66.05,GOOD_SIGNAL,projection strength: 77.0,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,D.Parker,NE,,WR,65.99,GOOD_SIGNAL,projection strength: 76.9,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Milton,NE,BUF,QB,65.88,GOOD_SIGNAL,projection strength: 76.6,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,D.Pettis,NO,,WR,65.84,GOOD_SIGNAL,projection strength: 76.6,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,D.Thompkins,CAR,,WR,65.78,GOOD_SIGNAL,projection strength: 76.4,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,S.Smartt,LAC,,TE,65.71,GOOD_SIGNAL,projection strength: 76.2,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,T.Kelce,KC,,TE,65.64,GOOD_SIGNAL,projection strength: 76.1,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,K.Austin,NO,,WR,65.63,GOOD_SIGNAL,projection strength: 76.1,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Crowder,WAS,,WR,65.57,GOOD_SIGNAL,projection strength: 75.9,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,D.Sample,CIN,,TE,65.5,GOOD_SIGNAL,projection strength: 75.8,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,D.Foreman,CLE,,RB,65.49,GOOD_SIGNAL,projection strength: 75.8,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,S.Darnold,MIN,LA,QB,65.46,GOOD_SIGNAL,projection strength: 75.7,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
00-0030565,G.Smith,SEA,LA,QB,65.41,GOOD_SIGNAL,recent form: 98.9,opponent defense fit: 83.3,data quality: 79.0,usage foundation: 33.3,role and availability context: 35.0,missing signal count: 3,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; game environment limited
,J.Bobo,SEA,,WR,65.37,GOOD_SIGNAL,projection strength: 75.5,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,D.Pierce,HOU,,RB,65.32,GOOD_SIGNAL,projection strength: 75.4,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Reagor,LAC,,WR,65.27,GOOD_SIGNAL,projection strength: 75.2,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,E.Demercado,ARI,,RB,65.16,GOOD_SIGNAL,projection strength: 75.0,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,D.Turner,LV,,WR,65.09,GOOD_SIGNAL,projection strength: 74.8,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,F.Moreau,NO,,TE,65.03,GOOD_SIGNAL,projection strength: 74.7,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,D.Jones,NYG,CAR,QB,65.0,GOOD_SIGNAL,projection strength: 74.6,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,D.Cook,DAL,,RB,64.98,GOOD_SIGNAL,projection strength: 74.6,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,M.Gallup,DAL,,WR,64.91,GOOD_SIGNAL,projection strength: 74.4,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Hill,BAL,,RB,64.8,GOOD_SIGNAL,projection strength: 74.2,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,T.Patrick,DET,,WR,64.77,GOOD_SIGNAL,projection strength: 74.1,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Allen,BUF,KC,QB,64.67,GOOD_SIGNAL,projection strength: 73.9,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
