player_id,player_name,team,opponent,position,primary_market_family,all_families_count,best_signal_score,overall_signal_score,signal_tier,recommended_user_action,signal_explanation,top_signal_reason,review_reason,blocked_reason,top_positive_driver_1,top_positive_driver_2,top_positive_driver_3,top_negative_driver_1,top_negative_driver_2,top_negative_driver_3,green_signal_count,yellow_signal_count,red_flag_count,missing_signal_count,data_quality_score,readiness_status,roster_status,role_status,injury_status,usage_status,final_readiness
,J.Warren,PIT,,RB,receiving,2,68.26,68.26,GOOD_SIGNAL,GOOD_SIGNAL,GOOD_SIGNAL at 68.3. Main support: projection strength: 82.1; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 82.1; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,projection strength: 82.1,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,2,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,N.Fant,SEA,,TE,receiving,1,68.24,68.24,GOOD_SIGNAL,GOOD_SIGNAL,GOOD_SIGNAL at 68.2. Main support: projection strength: 82.0; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 82.0; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,projection strength: 82.0,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,2,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,E.Hull,IND,,RB,receiving,2,68.21,68.21,GOOD_SIGNAL,GOOD_SIGNAL,GOOD_SIGNAL at 68.2. Main support: projection strength: 82.0; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 82.0; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,projection strength: 82.0,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,2,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,A.Mattison,LV,,RB,receiving,2,68.1,68.1,GOOD_SIGNAL,GOOD_SIGNAL,GOOD_SIGNAL at 68.1. Main support: projection strength: 81.7; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 81.7; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,projection strength: 81.7,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,2,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,K.Kirkwood,NO,,WR,receiving,1,68.03,68.03,GOOD_SIGNAL,GOOD_SIGNAL,GOOD_SIGNAL at 68.0. Main support: projection strength: 81.6; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 81.6; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,projection strength: 81.6,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,2,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,L.Murray,BUF,,RB,receiving,2,68.03,68.03,GOOD_SIGNAL,GOOD_SIGNAL,GOOD_SIGNAL at 68.0. Main support: projection strength: 81.6; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 81.6; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,projection strength: 81.6,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,2,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,K.Coleman,BUF,,WR,receiving,1,68.0,68.0,GOOD_SIGNAL,GOOD_SIGNAL,GOOD_SIGNAL at 68.0. Main support: projection strength: 81.5; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 81.5; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,projection strength: 81.5,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,2,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,J.Akins,CLE,,TE,receiving,1,67.97,67.97,GOOD_SIGNAL,GOOD_SIGNAL,GOOD_SIGNAL at 68.0. Main support: projection strength: 81.4; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 81.4; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,projection strength: 81.4,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,2,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,Z.Flowers,BAL,,WR,receiving,1,67.92,67.92,GOOD_SIGNAL,GOOD_SIGNAL,GOOD_SIGNAL at 67.9. Main support: projection strength: 81.3; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 81.3; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,projection strength: 81.3,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,2,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,T.Johnson,LA,,WR,receiving,1,67.9,67.9,GOOD_SIGNAL,GOOD_SIGNAL,GOOD_SIGNAL at 67.9. Main support: projection strength: 81.2; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 81.2; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,projection strength: 81.2,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,2,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,J.McLaughlin,DEN,,RB,receiving,2,67.85,67.85,GOOD_SIGNAL,GOOD_SIGNAL,GOOD_SIGNAL at 67.8. Main support: projection strength: 81.2; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 81.2; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,projection strength: 81.2,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,2,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,M.Jones,DET,,WR,receiving,1,67.83,67.83,GOOD_SIGNAL,GOOD_SIGNAL,GOOD_SIGNAL at 67.8. Main support: projection strength: 81.1; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 81.1; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,projection strength: 81.1,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,2,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,B.Oliver,TEN,,WR,receiving,1,67.78,67.78,GOOD_SIGNAL,GOOD_SIGNAL,GOOD_SIGNAL at 67.8. Main support: projection strength: 81.0; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 81.0; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,projection strength: 81.0,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,2,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,D.Singletary,NYG,,RB,receiving,2,67.77,67.77,GOOD_SIGNAL,GOOD_SIGNAL,GOOD_SIGNAL at 67.8. Main support: projection strength: 81.0; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 81.0; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,projection strength: 81.0,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,2,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,R.Bateman,BAL,,WR,receiving,1,67.71,67.71,GOOD_SIGNAL,GOOD_SIGNAL,GOOD_SIGNAL at 67.7. Main support: projection strength: 80.8; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 80.8; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,projection strength: 80.8,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,2,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,D.Henderson,LA,,RB,receiving,2,67.61,67.61,GOOD_SIGNAL,GOOD_SIGNAL,GOOD_SIGNAL at 67.6. Main support: projection strength: 80.6; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 80.6; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,projection strength: 80.6,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,2,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,T.Conklin,NYJ,,TE,receiving,1,67.55,67.55,GOOD_SIGNAL,GOOD_SIGNAL,GOOD_SIGNAL at 67.5. Main support: projection strength: 80.5; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 80.5; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,projection strength: 80.5,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,2,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,D.Harris,BUF,,RB,receiving,2,67.49,67.49,GOOD_SIGNAL,GOOD_SIGNAL,GOOD_SIGNAL at 67.5. Main support: projection strength: 80.3; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 80.3; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,projection strength: 80.3,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,2,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,A.Ekeler,WAS,,RB,receiving,2,67.45,67.45,GOOD_SIGNAL,GOOD_SIGNAL,GOOD_SIGNAL at 67.5. Main support: projection strength: 80.2; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 80.2; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,projection strength: 80.2,usage foundation: 66.7,data quality: 65.7,role and availability context: 35.0,missing signal count: 5,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,2,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
