Player Name,Player ID,Team,Position,Injury Status,Practice Status,Game Status,Availability Risk,Confidence Penalty,Projection Action,Manual Override,Source,Updated At,Validation Status,Notes
P.Hesse,00-0035572,ATL,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
T.Allgeier,00-0037263,ATL,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Wilson,00-0039236,PHI,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
K.Drake,00-0033118,GB,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Kibodi,00-0039617,CLE,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
Em.Wilson,00-0038797,GB,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
K.Vaughn,00-0036450,SF,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Young,00-0037093,SEA,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
E.Elliott,00-0033045,DAL,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Evans,00-0036297,CHI,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
V.Jones,00-0037745,CAR,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Robinson,00-0035831,GB,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
G.Edwards,00-0034184,LAC,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
K.Gainwell,00-0036919,PHI,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Vaughn,00-0038622,DAL,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Taylor,00-0036223,IND,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
C.Steele,00-0039325,KC,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
A.Dulin,00-0035021,IND,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
T.Goodson,00-0037120,IND,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
B.Watson,00-0039573,DEN,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
E.Jenkins,00-0038498,PHI,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
L.Murray,00-0030513,BUF,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Henry,00-0032764,BAL,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
K.Toney,00-0036913,CLE,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Fortson,00-0035547,KC,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
K.Juszczyk,00-0029892,SF,FB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
K.Hunt,00-0033923,KC,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
R.Davis,00-0039875,BUF,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
K.Harris,00-0037286,NE,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
T.Bigsby,00-0038555,JAX,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
C.Collier,00-0039244,LV,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
A.Dillon,00-0036265,GB,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Gore,00-0035715,WAS,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
S.Perine,00-0033526,KC,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
S.Tucker,00-0038951,TB,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Hasty,00-0035806,NE,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
N.Chubb,00-0034791,CLE,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Williams,00-0032975,WAS,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Kelley,00-0036370,TEN,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
K.McIntosh,00-0038636,SEA,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
F.Franks,00-0036825,CAR,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
I.Pacheco,00-0037197,KC,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
B.VanSumeren,00-0038489,PHI,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
B.Bolden,00-0029239,LV,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Laube,00-0039407,LV,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
K.Mitchell,00-0038454,BAL,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
Z.Evans,00-0039136,LA,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
K.Ingram,00-0037299,KC,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Wright,00-0039874,MIA,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
H.Luepke,00-0038738,DAL,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Taylor,00-0036096,HOU,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
K.Vidal,00-0039391,LAC,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
K.Nwangwu,00-0036842,NYJ,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Johnson,00-0035726,NYG,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
A.Okwuegbunam,00-0036423,PHI,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
P.Taylor,00-0035973,SF,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
M.Gordon,00-0032144,BAL,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
C.Ham,00-0032918,MIN,FB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
W.Shipley,00-0039746,PHI,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Ross,00-0037216,KC,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
M.Ibrahim,00-0038656,DET,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
X.Weaver,00-0039521,ARI,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
G.Igwebuike,00-0034614,PIT,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
K.Robinson,00-0039385,JAX,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
A.Shampklin,00-0037609,PIT,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Ward,00-0035924,PIT,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Wayne,00-0038728,HOU,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
E.Ezukanma,00-0038092,MIA,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
R.Penny,00-0034750,PHI,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
B.Brooks,00-0039603,HOU,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
T.Hairston,00-0037456,HOU,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Harris,00-0035657,BUF,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
B.Berrios,00-0034419,MIA,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
T.Kennedy,00-0035544,DET,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Miller,00-0039230,NYG,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Williams,00-0039595,TB,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
A.Ingold,00-0035125,MIA,FB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
M.Davis,00-0037563,DAL,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Chestnut,00-0037594,TEN,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
R.Blackshear,00-0037429,CAR,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Washington,00-0032450,DEN,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
M.Boone,00-0034208,CAR,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.McClellan,00-0039393,ATL,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
A.Williams,00-0036950,ATL,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
L.Fournette,00-0033856,BUF,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
K.Johnson,00-0039589,TB,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
S.Sullivan,00-0036438,CAR,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
S.Moore,00-0038090,KC,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
M.Burton,00-0031595,DEN,FB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Pierce,00-0037258,HOU,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
B.Bates,00-0039458,CLE,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
T.Davis-Price,00-0037827,PHI,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
B.Scott,00-0034414,PHI,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
B.Willis,00-0038643,SF,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Kelly,00-0034808,BAL,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Cabinda,00-0034171,DET,FB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Matthews,00-0031299,CAR,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
K.Smith,00-0030968,ATL,FB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
B.Cupp,00-0039316,KC,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
A.Beck,00-0034959,HOU,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
A.Prentice,00-0036727,NO,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
P.Ricard,00-0033376,BAL,FB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
R.Gilliam,00-0036187,BUF,FB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
T.Jennings,00-0039757,NE,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
K.Blasingame,00-0035099,PHI,FB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
R.Ali,00-0039796,BAL,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
